Id;type;BarCode;SerialNumber;Price;DateCreated;DateUpdated;Stock;Total;Terminated;IsLoanItem;location
7227;Phone;B0D2AAAD-13E6-4BE7-B8E7-A8CFD52C0821;7FBA7174-8CE3-40C9-BE8A-A16975CBE809;260,33;2018-08-28 15:25:55.750;2018-08-28 15:25:55.750;0;1;0;0;Rotterdam
7228;Phone;9C3674C2-FFA2-4589-A13A-D48924E03602;B0F61D06-9E3C-4129-BC30-F3A713ED2B7D;660,33;2018-08-28 15:27:37.423;2018-08-28 15:28:52.077;0;1;0;0;Rotterdam
7229;Laptop;54664942-69A9-4985-91C0-F4DBECA106EA;D2C0EE06-BD15-4981-8C6B-BC3E3A3F5839;1494,00;2018-08-29 14:39:10.017;2018-08-29 14:39:10.017;0;1;0;0;Rotterdam
7230;Phone;AAFE7B85-9B6E-465E-A962-87D9BE0B91B8;AC5995B7-DEC6-473F-BA67-48A5E0F67233;557,85;2018-08-29 14:44:49.050;2018-08-29 14:44:49.050;0;1;0;0;Rotterdam
7231;Phone;C8A2C7E1-ADB6-4EFA-AD29-D17AAAAD39BC;B6D9F1BF-7315-49F0-A87D-6F07E94649FE;247,11;2018-08-29 14:47:24.050;2018-08-29 14:47:24.050;0;1;0;0;Rotterdam
7232;Phone;97023E66-5DD2-47CE-957D-8E9C4FA1CB8B;51561335-99F5-4123-83A4-6DA5F997BEE0;409,09;2018-08-29 14:49:24.647;2018-08-29 14:49:24.647;0;1;0;0;Rotterdam
7233;Phone Number;A52028EE-53FD-43CB-8DDD-70BB02C3CB69;4EC55520-55F9-4050-ABDC-83C6B8DA7185;23,00;2018-08-30 13:26:14.253;2018-08-30 13:26:14.253;0;1;0;0;NULL
7234;Phone Number;093179CC-FA50-4DC7-A0A5-1151A23BDEA9;7E907ECC-CDEC-4D1B-BB59-0A4A2A8ECA88;23,00;2018-08-30 13:26:37.563;2018-08-30 13:26:37.563;0;1;0;0;NULL
7235;Phone Number;0B15932A-DA71-4E7F-A6AC-21D0AFE4F5ED;C81D5AA7-8E52-46CB-BD2E-38D3EC70073B;23,00;2018-08-30 13:27:00.643;2018-08-30 13:27:00.643;0;1;0;0;NULL
7236;Phone Number;8F74CD64-4D56-4942-AC4C-B68B9CC9AE23;52CAA94E-6FAC-407C-8B90-4EFD5D336BC0;23,00;2018-08-30 13:27:27.847;2018-08-30 13:27:27.847;0;1;0;0;NULL
7237;Phone Number;419148B5-5D22-472B-BFF6-A228E0CD03AE;29BA82F6-0DC9-4107-B82A-DD72C78523AA;23,00;2018-08-30 13:27:45.877;2018-08-30 13:27:45.877;0;1;0;0;NULL
7238;Laptop;5E7382A0-CD2E-4759-92C4-94F47F7D8032;0F8567BE-8245-42F5-8972-E4398E40FA5B;1494,00;2018-08-30 13:49:43.240;2018-09-06 14:27:13.257;0;1;0;0;Amsterdam
7239;Laptop;130ADFEC-231E-459B-A768-2A4E45394557;DE851500-AB00-4454-986A-31E76D1AE0E2;1494,00;2018-08-30 13:50:38.397;2018-08-30 13:50:38.397;0;1;0;0;Rotterdam
7240;Laptop;A52E5E64-D529-453D-B7A2-6675A1615164;340ECFA1-7045-4362-A30E-080D9D0A1268;1494,00;2018-08-30 13:51:57.117;2018-08-30 13:51:57.117;0;1;0;0;Rotterdam
7241;Laptop;DD34A3AC-E711-4A56-964E-2D6BEC58BF3E;D37304B0-1250-4309-8386-47CA40C335CF;1494,00;2018-08-30 13:58:32.070;2018-09-06 14:24:09.753;0;1;0;0;Amsterdam
7242;Laptop;2641750E-5826-41A9-8D83-BDA2E5F90801;3184707C-0B98-42F5-965A-854A3C32037F;1494,00;2018-08-30 14:01:32.337;2018-11-09 10:05:53.777;0;1;1;0;Amsterdam
7243;Laptop;62230352-6CE0-45A0-A648-1A6C64D5CCC8;24611B61-832C-48CE-94DC-62F444B0EC03;1494,00;2018-08-30 14:02:30.213;2018-09-06 14:27:32.567;0;1;0;0;Amsterdam
7244;Laptop;11D15F33-85CA-404A-B1C2-9A5E298AEBFE;D281B7F5-8F91-4A1A-996F-CC3FD3477077;1494,00;2018-08-30 14:03:11.603;2018-08-30 14:03:11.603;0;1;0;0;Rotterdam
7245;Laptop;ECFC69B6-6D30-4057-B79B-A1407125ABCB;E62F5581-DC5A-4BA0-9714-7C059AE2308B;1494,00;2018-08-30 14:03:52.807;2018-09-06 14:27:53.757;0;1;0;0;Amsterdam
7246;Laptop;D2693CC5-B238-48C8-ABB1-297FBD3EA634;28310BA4-73F4-4177-BF3A-03CA1D0FE7C1;1494,00;2018-08-30 14:04:39.793;2018-08-30 14:04:39.793;0;1;0;0;Rotterdam
7247;Laptop;1693F7C9-BBA0-4691-8550-3426CF76D0B9;334CEA3D-FA7A-4DBB-A8F8-D1ED81F7CE32;1494,00;2018-08-30 14:05:16.090;2018-08-30 14:05:16.090;0;1;0;0;Rotterdam
7248;Hardware;F04F6453-4374-48FD-9CCF-64468515C922;795ED9C2-6669-4605-8445-845A9EF2FA45;41,31;2018-08-30 15:12:58.920;2018-09-12 10:25:32.637;1;1;0;1;Amsterdam
7249;Phone Number;924C7BA1-4D50-456B-B262-FE8EB7BFD2DF;9F9F71C4-ADD6-4A98-8F9C-C831476567AC;23,00;2018-09-03 07:11:12.497;2018-09-03 07:11:12.497;0;1;0;0;Amsterdam
7250;SIMcard;E359B7E5-7C78-499C-BC0A-D086E183577B;79EE3906-4F37-4AB2-9B01-1C54AA1C8ADF;0,00;2018-09-03 15:02:37.277;2018-09-04 16:59:29.033;0;1;0;0;Rotterdam
7251;SIMcard;DD10C50F-D0C0-4C05-8C88-23D19EAD35FE;AF69C663-5E73-4418-A541-C45CC5E6CABF;0,00;2018-09-03 15:18:48.717;2018-09-04 16:59:21.610;0;1;0;0;Rotterdam
7252;SIMcard;5C78503B-49C0-4D52-8E4D-4EE821A7D327;C0F93A8D-00B8-40E5-B8E9-6FAF4DC35BCC;0,00;2018-09-03 15:22:37.627;2018-09-04 16:59:14.940;0;1;0;0;Rotterdam
7253;SIMcard;86B2CA92-BAD7-4C47-97CF-767106258231;0AA3AC82-BE60-472A-B7A2-88BA1C77DD33;0,00;2018-09-03 15:23:17.423;2018-09-04 16:59:05.297;0;1;0;0;Rotterdam
7254;SIMcard;866EA80F-C5DA-4F0F-AFEE-623C5ED96971;11B5405D-4634-4DAE-9EA6-C493F86F138E;0,00;2018-09-03 15:23:55.127;2018-09-04 16:56:49.237;1;1;0;0;Rotterdam
7255;Phone;B9A58CD4-69D6-4533-BBA5-14911DCD8860;5F62F77B-DEE1-4903-B5EA-D0811039803B;445,45;2018-09-04 13:33:38.680;2018-09-12 17:14:03.153;0;1;0;0;Rotterdam
7256;Laptop;1E8565C8-2BBD-4627-87FD-B40D7430AD21;FAC0C097-90E5-49C7-B76F-4C21B5C09D76;0,00;2018-09-04 14:23:35.897;2018-09-04 14:23:35.897;1;1;0;0;Rotterdam
7257;SIMcard;6A1FAC49-0F45-44CE-9FF4-6C5E78EC4051;7D10D1A6-65E6-4F48-9363-D56B5A447EB0;0,00;2018-09-04 16:54:51.203;2018-09-04 16:54:51.203;1;1;0;0;Amsterdam
7258;SIMcard;CF31B9FD-2BA2-4C6B-B5A5-F47AE16555A3;5CDEB7B2-C406-4530-BFBB-E6FA2F72FC16;0,00;2018-09-04 16:55:45.297;2018-09-04 16:55:56.423;1;1;0;0;Amsterdam
7259;SIMcard;C7A794CA-EB16-43A8-82DF-169ED9A40239;0934C2FD-907C-4152-89F2-1EFADEB54598;0,00;2018-09-04 16:58:13.423;2018-09-04 16:58:13.423;1;1;0;0;Amsterdam
7260;SIMcard;6F945005-2920-4722-B94F-9D5DB37CA510;0620507F-D0F0-40F5-98E9-8A387747D8E0;0,00;2018-09-04 17:05:09.910;2018-09-04 17:05:09.910;1;1;0;0;Amsterdam
7261;SIMcard;FF110A5B-602C-49BC-BFC5-6C911C11EFA0;FAD5A7FD-BCD3-40DD-B79B-538FE4DAAA88;0,00;2018-09-04 17:05:47.910;2018-09-04 17:05:47.910;0;1;0;0;Amsterdam
7262;SIMcard;1CA56BAE-3C84-4325-BA32-933414412D8D;F5E9C2D1-EBFD-46A8-97D1-718EEFC867BB;0,00;2018-09-04 17:07:29.533;2018-09-04 17:07:29.533;1;1;0;0;Amsterdam
7263;SIMcard;D2FB1202-FEF5-4C95-A757-165D1B72BA9B;BFFFD269-951D-4E3C-A4E9-513F09913E3B;0,00;2018-09-04 17:07:59.533;2018-09-04 17:07:59.533;0;1;0;0;Amsterdam
7264;SIMcard;98DA2784-6171-4B25-A3B0-5202F8FF43AF;40630556-0BBE-460F-AC33-752C07EA2B91;0,00;2018-09-04 17:08:27.287;2018-09-04 17:08:27.287;1;1;0;0;Amsterdam
7265;SIMcard;FE20D353-0268-43C3-AEAF-E73C83F375C2;A0018E25-BB47-401B-A232-801E32208E73;0,00;2018-09-04 17:08:57.427;2018-09-04 17:08:57.427;0;1;0;0;Amsterdam
7266;SIMcard;A760A43A-126C-4CB0-BE78-34ED0509591F;1F348A3C-2C9D-4F32-810B-25C8430BA010;0,00;2018-09-04 17:09:20.957;2018-09-04 17:09:20.957;1;1;0;0;Amsterdam
7267;SIMcard;469DBD7F-36F4-4493-85F5-330FC9FAA69E;12CC2836-29FD-41F3-AC08-7AA54A970418;0,00;2018-09-04 17:10:11.160;2018-09-04 17:10:11.160;0;1;0;0;Amsterdam
7268;SIMcard;E7717C72-3C92-4B50-B865-64029E12C920;1AF680E8-0718-48F0-A6A9-C85205B05AD1;0,00;2018-09-04 17:10:38.270;2018-09-04 17:10:38.270;1;1;0;0;Amsterdam
7269;SIMcard;EAD3C77A-DAEC-40B9-B102-C95CF803D880;710371DF-4D90-4300-9055-18438713B5DF;0,00;2018-09-04 17:11:05.503;2018-09-04 17:11:05.503;1;1;0;0;Amsterdam
7270;SIMcard;87430129-799C-4F64-B3B4-7636A6EA0475;A0F180A2-4A81-4DF8-978A-22C1C100D2D7;0,00;2018-09-04 17:12:00.287;2018-09-04 17:12:00.287;0;1;0;0;Amsterdam
7271;SIMcard;5755F1F5-A0CA-4A52-8084-C617AC15FB93;F8155028-26AD-4AAD-9705-363D4D54572E;0,00;2018-09-04 17:14:31.147;2018-09-04 17:14:31.147;0;1;0;0;Rotterdam
7272;SIMcard;3229E8FE-94F3-43C1-A554-B5050623EE00;2A21A9DB-EC4F-4AC3-86D4-4DC014C5AFFD;0,00;2018-09-04 17:14:54.723;2018-09-04 17:14:54.723;0;1;0;0;Rotterdam
7273;SIMcard;AC9A6C4A-B62D-477C-8CF9-CE6A20C501E9;1EC5F0F2-7BF8-4F97-BABC-01AAF915CEF1;0,00;2018-09-04 17:15:22.927;2018-09-04 17:15:22.927;0;1;0;0;Rotterdam
7274;SIMcard;08531AD9-78F8-4C67-8448-0FF75D7640F0;A973B1D6-02DF-4268-88CE-408DF8A3DB3D;0,00;2018-09-04 17:15:45.770;2018-09-04 17:15:45.770;0;1;0;0;Rotterdam
7275;SIMcard;5AC9DB52-610B-486E-89C8-55864353A424;15E7DE68-263E-43BA-82D5-0250578C85FF;0,00;2018-09-04 17:16:08.397;2018-09-04 17:16:08.397;0;1;0;0;Rotterdam
7276;SIMcard;9F35A17E-29AF-4F8D-9770-B013F640E5BC;259D6BAE-320B-489F-9B35-E4F72851A5BC;0,00;2018-09-04 17:16:27.553;2018-09-04 17:16:27.553;0;1;0;0;Rotterdam
7277;SIMcard;C948C75B-1D67-4551-802E-899653386FDE;7202CF32-2145-4E80-81D5-C3CBC321A2AF;0,00;2018-09-04 17:16:49.317;2018-09-04 17:16:49.317;0;1;0;0;Rotterdam
7278;SIMcard;AFF6BF4B-8AC7-4012-847C-D0E4BA35D093;E0823C7B-C631-43EC-A289-4B1BACD21E10;0,00;2018-09-04 17:18:02.067;2018-09-04 17:18:02.067;0;1;0;0;Rotterdam
7279;SIMcard;96E8B8CF-F094-4BA6-9706-41700DEA3D46;5DED9B8D-8D13-4C70-B480-0BC7E0DC88AE;0,00;2018-09-04 17:22:33.897;2018-09-04 17:22:33.897;0;1;0;0;Rotterdam
7280;SIMcard;9E719B1A-BD15-485E-AD63-83EFA609CA64;D792EA61-1949-4C26-9E9B-9D7A64E11260;0,00;2018-09-04 17:23:09.507;2018-09-04 17:23:09.507;0;1;0;0;Rotterdam
7281;SIMcard;24527598-322C-4D49-9135-D9E01AF4A6F3;CCAC2284-4ECF-45C9-9AE3-5C6E7C7F51EF;0,00;2018-09-04 17:23:37.243;2018-09-04 17:23:37.243;1;1;0;0;Rotterdam
7282;SIMcard;86FBC6AF-B471-463D-BCB2-D0C1941BF5F9;EC30CA76-9998-4ACE-8EE6-456CCFFF00D7;0,00;2018-09-04 17:23:57.960;2018-09-04 17:23:57.960;1;1;0;0;Rotterdam
7283;SIMcard;69002C63-BA38-4DBE-A85E-03B466D7BBB3;097DB8C3-3FD2-4B8C-AE61-A23A7056F037;0,00;2018-09-04 17:24:25.397;2018-09-04 17:24:25.397;0;1;0;0;Rotterdam
7284;Phone;8870A613-91C9-4B00-8BC3-28C83C0F31C4;7B13192C-1992-4E48-B11E-B0807F0345CA;643,80;2018-09-06 10:48:33.150;2018-09-06 10:48:33.150;0;1;0;0;Rotterdam
7285;Laptop;E0074B69-A082-421E-87AC-9E9474A8FFDF;9F006BD4-6E11-4422-BD9F-6655E90A7215;1685,00;2018-09-11 10:47:10.193;2018-09-11 10:47:10.193;0;1;0;0;Amsterdam
7286;SIMcard;3FDA843F-A20D-4C28-9891-DC263C447DD3;650C1A42-7BC7-41A5-89A2-20F7D2E637BE;0,00;2018-09-11 11:01:57.120;2018-09-11 11:01:57.120;0;1;0;0;Veenendaal
7287;SIMcard;09D0ADE3-7730-4E66-AD09-4B574DE46B81;9473E1DA-02D3-4DB3-ABB7-989DE9950AF4;0,00;2018-09-11 11:02:18.197;2018-11-29 10:49:03.693;0;1;1;0;Amsterdam
7288;SIMcard;793CD383-C151-4923-A9EF-B02DD431A762;D795AF85-FEEE-4857-A98B-7ABF43F523D9;0,00;2018-09-11 11:02:44.603;2018-09-24 11:05:47.230;0;1;0;0;Amsterdam
7289;SIMcard;3A070606-09EB-4CAF-B94B-173084DDECF0;F555F352-9A8F-4362-BEB1-494F40AFA748;0,00;2018-09-11 11:03:15.667;2018-09-24 11:08:58.450;1;1;0;0;Veenendaal
7290;SIMcard;495A0A1F-2FED-4EAB-A490-9830A0E2DCF5;C42E3082-4132-4D80-90F1-D236A8B338A1;0,00;2018-09-11 11:03:34.323;2018-09-11 11:03:34.323;0;1;0;0;Veenendaal
7291;SIMcard;0176F85A-BE1B-4273-94BD-2A2C494A39BC;F7C0C632-CA0B-40A5-8867-2B58450B192D;0,00;2018-09-11 11:04:04.807;2018-09-11 11:04:04.807;0;1;0;0;Veenendaal
7292;SIMcard;AE531706-A185-48DC-A755-9BE4709B8567;C0687614-45DE-446F-9190-CB6B60A38BF7;0,00;2018-09-11 11:04:35.947;2018-09-11 11:04:35.947;0;1;0;0;Veenendaal
7293;Phone Number;2DB098D3-02E3-44B5-A10A-73F529A5BDFE;EE7175FD-BD67-48CC-A5C0-3B90337BCB0F;23,00;2018-09-11 11:10:04.980;2018-09-11 12:19:47.067;0;1;0;0;Veenendaal
7294;Phone Number;C2BABF85-999E-4BFB-A117-F373270B6209;6D48375A-098A-4EAC-9D4F-E5412A3A6910;23,00;2018-09-11 11:10:32.183;2018-09-11 12:19:53.567;0;1;0;0;Veenendaal
7295;Phone Number;33A16619-D089-4804-B3EE-0CC45DFFACC7;1CA704EA-7627-449B-AE21-E010A7CBE3D8;23,00;2018-09-11 11:15:24.060;2018-09-11 11:17:13.827;0;1;0;0;Veenendaal
7296;Phone Number;E2784B55-8544-43E5-933B-CE90F724C62C;96475BA4-621C-4CC7-8B21-A31F0707E350;23,00;2018-09-11 11:15:59.983;2018-09-11 11:17:09.813;0;1;0;0;Veenendaal
7297;Phone Number;048A2E04-00DD-44DE-8CCB-70AEA09090B3;1ACBAE45-598A-42AD-B34C-F4F74C0FE616;23,00;2018-09-11 11:16:27.453;2018-09-11 11:17:05.420;1;1;0;0;Veenendaal
7298;Phone Number;8F394399-8622-4832-811D-92638DB87084;6BBD1EFF-898F-49C7-A12A-E3226D6D53A8;23,00;2018-09-11 11:17:00.250;2018-09-11 11:17:00.250;0;1;0;0;Veenendaal
7299;Phone Number;C61AC9CA-BF51-49E6-8C53-CB5C07EE9ACF;B2239DD8-E63D-4477-B6C2-7049C707C4B0;23,00;2018-09-11 11:18:01.547;2018-09-11 11:18:01.547;1;1;0;0;Veenendaal
7300;Phone;FF822069-3272-43DD-9868-17925BB62BAD;5734F786-2B51-4B35-8B02-6C06B2AB7121;0,00;2018-09-12 10:26:37.230;2018-11-14 13:12:57.837;1;1;0;1;Amsterdam
7301;Phone;45235F48-770E-4774-A2A8-CBEF6291645E;6D34EBFD-DD3B-4742-B7B7-5B8C93C825D2;640,50;2018-09-12 10:36:15.657;2018-09-12 10:36:15.657;0;1;0;0;Rotterdam
7302;Laptop;779C4FD9-B1A9-4540-9385-C643E7EEAA3D;7126A996-5E6A-4714-A2E5-1D44E4CD6F74;2675,00;2018-09-12 11:05:13.447;2018-09-12 11:05:13.447;0;1;0;0;Rotterdam
7443;Tag;B63F5ABD-3B02-4E93-BDB6-C3661EF17BA6;7DA54C04-3462-47C2-A3AA-9C49B5894D66;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7444;Tag;D0026701-8C94-488A-BCE2-B62FA442DE27;2669DA9A-38E4-41CB-B102-4622AC0523BF;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7445;Tag;30AB06A1-5DC8-4699-ABAF-924DBA8C174A;EF08A0B7-3235-42E5-843B-5A35D0D94FC1;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7446;Tag;D9855AB8-5529-4D5C-9A7B-B635279D00F7;3F7797B1-2670-4124-A960-2CD71FD41FB9;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7447;Tag;1C528755-9D04-4ED8-8CE3-2397F5B19C4C;6899B4F5-5D1B-48C0-BC4D-64454979043A;0,00;2018-09-14 17:00:00.000;2018-09-18 17:03:08.983;0;1;0;0;Berlin
7448;Tag;7B858943-9A39-46F0-86A2-8AC815DC5CC4;5A7C4EC7-BFB6-4E82-BC21-EBEE2EF3A223;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7449;Tag;6F60BC42-56A7-4E49-BE42-5A90AC5F063F;2F119B9A-6EA4-4EBC-8CBD-F6FE62306A61;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7450;Tag;1079336B-4180-457C-92DE-7E222D965C5C;F02F2A3F-15AB-453C-86EC-CC34032FD18C;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7451;Tag;381FCAC8-1552-40B0-A2F9-8004CFB8521C;DB8A6F92-18CC-4BBF-9456-83A43F7B8217;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7452;Tag;35C560EB-EEF3-4FFD-9C84-F322FC8E5C4D;8FFD2241-F827-459E-811D-AB983A35A8B3;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7453;Tag;072D0240-A916-4D3A-8B5B-FFE592C3AC31;B223AB6C-74E0-453A-B0D8-5752E1919B20;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7454;Tag;0CD8CEC1-C8AC-4E58-A434-D967274AC804;100D155B-F594-42D9-AFC6-D02C1467A326;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7455;Tag;DAE39B0C-0F6D-4E38-B13E-2A928908F323;37FD84BA-5804-40D5-9E9F-F8BED47B3350;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7456;Tag;4E200599-3458-468B-ACEA-0488EDADF666;81BBFBD3-B47C-42C1-8471-D581B19F1809;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7457;Tag;B354753C-A6E8-4D84-9C81-E140C3CB64DA;94697DA6-7AE2-491A-BBE7-C2B87B814DE0;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7458;Tag;A863EBC1-1091-4DAE-AD1A-5B6538858EA4;1B9C00DE-CD08-4AD6-BAF6-10C99CC800BA;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7459;Tag;EBD26C87-EC7B-4173-9E9F-DF09ABB77BF8;8EAC07D1-CEDA-48B4-AD6C-9A4DB5DA4BB2;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7460;Tag;6AA1F20A-D2CB-450F-8629-AAA0BD2D97B7;E88FBEE2-5E36-4692-9BDB-0A16C5ECEDA9;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7461;Tag;1EFEB623-4BB6-4471-B62D-0E4B2214CD89;7DE0326D-D6C5-4777-981B-411274FA372D;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7462;Tag;FA05FC14-95BD-43B0-B918-15EB0AD5691D;7116DD33-0D99-423A-9C00-471B1E5CC532;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7463;Tag;546F316B-6936-4D1E-93E0-BDD9D16674D3;EDE82F67-AABE-4CBE-AFA9-7BBBEDBAFC7F;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7464;Tag;D2DDEC19-CC87-4922-92C0-135D1436450F;1144FB1E-981E-4A37-A6C4-7E5E149DC1ED;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7465;Tag;BFC5A9E6-7580-48DF-BDB8-B4C48A288E37;73BEEF83-14C8-43F2-8177-4EF6C8F38DF5;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7466;Tag;B5E95876-95BF-4617-8BFD-C70D2F6BBB5A;9DA03291-27C4-4B5E-8818-DA09E0CCC2C0;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7467;Tag;F2E60273-7AB5-4B9C-BDBC-23B50D062F3C;48B18CC3-CE33-4046-B761-B125784371AD;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7468;Tag;041653E4-CAB5-4A85-BD02-71FFE80487A0;92A22F11-6C61-4FE6-9139-66D0CAF3F41E;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7469;Tag;1EDA2A22-B65A-42D1-B3FC-6B2299F55F53;813A032F-39FF-4CCB-8AB3-B820D7297E88;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7470;Tag;A1940251-1581-4F12-A185-D2B28508E80A;D1D4DB67-1E64-4325-85EC-8120A69E25CE;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7471;Tag;1239FD90-705D-455E-9ABD-0A410542056E;4F382340-5B46-470B-AEB8-30B53C356A3B;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7472;Tag;81AD93C0-CBFD-4C71-81E7-DF72B6BF9614;E9410F06-04C3-4896-9DC4-60BACC0452D2;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7473;Tag;83FDB260-6155-4C0C-B63A-A2FE93E90227;68B035A8-D580-4F87-AA00-25B4DD857DB5;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7474;Tag;21676974-9C23-4E18-A643-64581A18C1F7;BED51AE5-824D-43A3-9D36-838CDF49AC1E;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7475;Tag;210196D5-CFD7-466F-B01D-D94D27556DB6;EC5F4478-B00B-4F98-AE82-4A2D2CF4F3FA;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7476;Tag;B188E712-692B-4849-AD12-6882734EE223;75EA4066-5A55-4AE0-8539-80B3E5C49237;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7477;Tag;A5B32EA8-409B-4ADA-9197-B40C6202F374;B3BA039D-5C11-49E6-8857-C5607C569EDA;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7478;Tag;2E6C0F52-298A-44A8-8B59-DDCCF1D027D6;8297A89E-27EE-47D0-88CF-969806EC5E96;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7479;Tag;555D7DDB-A589-4254-B56F-00CB573735A8;01A3C06A-A46A-4400-92AE-EED388B2677F;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7480;Tag;6686E45B-FC81-4923-9747-3B20C3C410F1;80E20423-7759-440D-BEC4-9CB149C21A7F;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7481;Tag;FB7185A3-4856-4338-BD38-50418EEEE52A;963E14BF-02AC-48A5-96B1-C36B9804D316;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7482;Tag;F55472CB-A092-49B4-93A0-8BDE6E212599;0E4A8B8F-8A25-4136-A283-E8F2C576E38C;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7483;Tag;CCBB0591-E130-426A-AE01-31D80AF0F1E8;E0038975-7CE1-4321-9541-65D330ECB158;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7484;Tag;FFDD34AA-C663-4FC5-A345-57B9679699B4;7D119248-064A-4C30-8D96-4FCDE9572449;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7485;Tag;C8F3F96D-F658-48C5-8257-52A0EA4EBA88;3359BB11-663B-45B7-92D7-5BDD4F4F7806;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7486;Tag;2B15D846-ABD1-4CE1-9935-7459656DDFA3;E42CFCD2-8613-4B04-871D-25FA37447AC8;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7487;Tag;4BA2DAA2-2F09-4C29-B492-DF7CC7C84158;9C8B1CEE-9873-4080-89B0-5D143E0FC64A;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;0;1;0;0;Berlin
7488;Tag;CE23DB07-1FC3-4245-9B98-47BA6C16D32B;87782B58-146E-4C39-B998-5C2EBA6E0FC1;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7489;Tag;32B1E63B-F23C-4123-BED2-BCB84A517D18;7DED21E2-99D8-476E-856E-7FDFDF40E8F0;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
7490;Tag;9144C7E0-CF90-489F-815E-007BA8CD68B9;87D70ACA-DB14-4CEF-97B2-560AC5A7D15C;0,00;2018-09-14 17:00:00.000;2018-09-14 17:00:00.000;1;1;0;0;Berlin
